Test Series Index,Time Point,Heston Price,Actual Price,Alpha,Eta,Nu,Sigma_nu,Rho,Price Difference,Percentage Error (%)
0,0,12959.50109788714,8737.7,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-4221.801097887139,-48.317075407568794
0,1,,8737.7,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,,
0,2,10125.31812456876,9000.0,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-1125.3181245687592,-12.503534717430659
0,3,9764.990773824735,8825.53602786635,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-939.4547459583846,-10.644732999696403
0,4,9547.685390395724,8844.349348216367,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-703.3360421793568,-7.952377438835543
0,5,10242.07402224819,9000.0,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-1242.0740222481909,-13.800822469424343
0,6,7294.287382879833,8989.188092961402,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,1694.9007100815688,18.854880914202788
0,7,9025.933717422115,8733.510979834089,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-292.4227375880255,-3.3482838489954085
0,8,9129.75015542713,9040.0,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-89.75015542712936,-0.9928114538399264
0,9,8016.227275706762,9208.274100423549,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,1192.0468247167864,12.945388155441165
0,10,12943.60689854511,8941.853650908513,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-4001.753247636596,-44.753061321127845
0,11,9055.85248244842,8772.624864426718,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-283.22761802170135,-3.2285390336271944
0,12,11190.33280129849,9029.589302830647,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-2160.743498467842,-23.929587780813904
0,13,10678.72638930119,9083.113372979207,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-1595.6130163219823,-17.566807225688414
0,14,7809.141391714838,8764.777804613183,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,955.6364128983441,10.90314477105583
0,15,10481.19889413357,9000.0,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-1481.1988941335694,-16.457765490372996
0,16,9943.826840723632,9000.0,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-943.8268407236319,-10.486964896929244
0,17,10404.78812275719,9188.199674308144,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-1216.588448449047,-13.240770679492817
0,18,11600.23378335165,8982.234317476372,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-2617.9994658752785,-29.14641695309086
0,19,11377.40235070979,9167.465631904737,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-2209.936718805053,-24.106299467477697
0,20,8879.754741624136,9081.628878258953,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,201.87413663481675,2.2228846756565352
0,21,8116.285351673476,9318.787356717343,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,1202.502005043867,12.904061000780933
0,22,8798.71463132347,9122.532458780513,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,323.8178274570437,3.549648399939277
0,23,7842.385017606524,8946.165930791887,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,1103.7809131853628,12.338033094001192
0,24,6933.582946161252,9179.807891409839,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,2246.2249452485867,24.469193384215913
0,25,8343.501043245837,8810.95713513199,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,467.45609188615344,5.305395142853012
0,26,7718.676339998252,9112.883518622359,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,1394.2071786241067,15.299297700612726
0,27,10726.16508991276,9067.661567764731,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-1658.5035221480284,-18.290311231331785
0,28,6942.463792618662,9067.367196995838,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,2124.9034043771753,23.434623945539446
0,29,9333.846174641512,9104.813192391197,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-229.0329822503154,-2.5155154467278473
0,30,12295.4124858645,9031.541338043184,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-3263.8711478213154,-36.13858394328604
0,31,10405.68482299617,9052.225233430472,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-1353.4595895656985,-14.951678230091778
0,32,9614.25535066674,9147.3411063715,0.4981390237808228,0.1252180178649724,-0.04005949762649834,0.1228475362062454,0.01975042521953583,-466.91424429523977,-5.1043711923021515
