Test Series Index,Time Point,Heston Price,Actual Price,Alpha,Eta,Nu,Sigma_nu,Rho,Price Difference,Percentage Error (%)
0,0,,981.65,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,1,,967.406040694818,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,2,,981.65,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,3,,986.15,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,4,,1028.85,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,5,,1145.312009227222,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,6,,1048.15,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,7,,1091.568503847602,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,8,,1136.555218279336,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,9,,1052.029821580358,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,10,,997.2215966463693,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,11,,1100.979671876921,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,12,,1027.840376086178,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,13,,983.6055917530301,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,14,,1111.409076590032,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,15,,1066.761697297474,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,16,,1039.701275384059,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,17,,1050.567770315959,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,18,,1129.499752168686,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,19,,1064.636530919138,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,20,,1004.350263771124,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,21,,1063.162777269811,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,22,,1056.694699134507,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,23,,1090.416376634344,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,24,,1009.140783892103,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,25,,1071.575910936183,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,26,,1142.466781078586,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,27,,1024.480153255209,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,28,,995.7143771416942,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,29,,1084.627932018643,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,30,,1134.649164031049,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,31,,1060.3,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,32,,1161.345096853388,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,33,,1151.307053631979,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,34,,1096.133998498175,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,35,,1022.289636129124,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,36,,1020.037042794244,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,37,,1100.529609611971,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,38,,1101.645921795239,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,39,,990.9561197558487,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,40,,1107.615068035083,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,41,,1004.421468985363,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,42,,991.374953984589,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,43,,1057.998112128061,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,44,,1077.449043415861,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,45,,1053.980905204407,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,46,,1125.30970073822,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,47,,1130.921960820487,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,48,,985.6972412026814,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,49,,1088.256503849867,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,50,,993.9605799495611,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,51,,1095.96219864381,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,52,,1033.947923504518,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,53,,1090.206919638736,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,54,,1129.447596086092,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,55,,985.1660502841017,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,56,,983.2868724719457,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,57,,1070.44218705354,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,58,,1079.763634068617,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,59,,1151.932120353641,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,60,,983.198230169361,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,61,,1073.7,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,62,,1003.762947388289,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,63,,1054.881779661754,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,64,,1085.412765939352,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,65,,1135.778900040596,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,66,,1104.365476524041,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,67,,1108.578906846048,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,68,,1121.8,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,69,,1143.332231261816,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,70,,1109.235899146615,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,71,,1121.8,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,72,,1121.8,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,73,,1117.5,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
0,74,,1152.8,0.2168165534734726,0.01615876639261842,-0.01389226354658604,-0.0119204930961132,-0.1195807797834277,,
1,0,7269.048761043843,7768.75,0.2392368897795677,0.05229325219988823,-0.160634658485651,-0.001102587580680847,-0.1725146666169167,499.7012389561569,6.432196157118673
