Test Series Index,Time Point,Heston Price,Actual Price,Alpha,Eta,Nu,Sigma_nu,Rho,Price Difference,Percentage Error (%)
0,0,157.9729885423508,2.0,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-155.9729885423508,-7798.649427117541
0,1,212.0555451728314,2.036317825393374,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-210.019227347438,-10313.67622128764
0,2,140.39013277918,2.0,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-138.39013277918,-6919.506638958999
0,3,93.79723187566196,1.981886987119809,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-91.81534488854216,-4632.7235349566245
0,4,53.71254148875369,2.027253279513292,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-51.685288209240404,-2549.522979272187
0,5,87.65702964205593,2.02341715918762,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-85.63361248286832,-4232.128411782831
0,6,144.3589434749251,2.003500917875627,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-142.35544255704946,-7105.334531515627
0,7,76.59770257334276,1.993476329249684,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-74.60422624409307,-3742.418465142901
0,8,117.3937719660153,2.0,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-115.3937719660153,-5769.688598300765
0,9,46.85274942838714,2.077129457219571,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-44.77561997116757,-2155.648980641961
0,10,120.9931532381052,2.050161581827973,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-118.94299165627721,-5801.639866367254
0,11,106.5894393479703,1.996317402814193,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-104.5931219451561,-5239.303218902564
0,12,73.15882508814002,1.980452964774786,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-71.17837212336524,-3594.0450689501495
0,13,269.019478257801,1.954013300957911,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-267.0654649568431,-13667.53567265485
0,14,652.1566919079778,2.00765594766289,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-650.1490359603149,-32383.488650889245
0,15,254.2141210474892,1.989436450345547,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-252.22468459714364,-12678.197614874025
0,16,22.58605001356068,1.926353529829336,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-20.659696483731345,-1072.4768929388408
0,17,100.7362605492854,1.985695779580988,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-98.75056476970441,-4973.096371818964
0,18,103.8230093577604,2.049126131919034,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-101.77388322584136,-4966.696858749673
0,19,18.0410386056526,2.070158003426962,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-15.970880602225638,-771.4812384265969
0,20,45.08122300477635,2.036876677379611,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-43.04434632739674,-2113.2524519241965
0,21,131.6914143262079,2.020771485565354,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-129.67064284064256,-6416.887993862621
0,22,108.9496330838383,1.989871740620885,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-106.95976134321741,-5375.208821742628
0,23,76.67733983726521,2.044668401612532,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-74.63267143565268,-3650.111254069045
0,24,119.6912114991151,2.039128101960422,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-117.65208339715468,-5769.724976279995
0,25,10.31719891418834,2.09310168058617,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-8.224097233602171,-392.9143677004275
0,26,81.5986950814904,1.943717426599788,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-79.65497765489062,-4098.073956883425
0,27,79.59351525814645,1.96329961360144,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-77.63021564454502,-3954.068706922506
0,28,113.5271079680901,2.060996381322461,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-111.46611158676765,-5408.360373502655
0,29,350.097602750021,1.967427477960786,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-348.1301752720602,-17694.689088763404
0,30,99.77704162129521,1.997746163185661,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-97.77929545810954,-4894.480453021519
0,31,8.469539490184559,2.039831327590483,0.4890694975852966,0.04212600737810135,-0.02921454757452011,0.1258252330124378,-0.2530978053808212,-6.429708162594076,-315.20783486490825
